,Name,Replacement,Frequency
726,Aipopo,proper_name_surname,0.0
727,Aiporlani,proper_name_surname,0.0
728,Aipperspach,proper_name_surname,0.0
729,Aird,proper_name_surname,0.0
730,Airhart,proper_name_surname,0.0
731,Airington,proper_name_surname,0.0
732,Airola,proper_name_surname,0.0
733,Airth,proper_name_surname,0.0
734,Aisha,proper_name_male,0.009
735,Aispuro,proper_name_surname,0.0
736,Aita,proper_name_surname,0.0
737,Aitcheson,proper_name_surname,0.0
738,Aitchison,proper_name_surname,0.0
739,Aites,proper_name_surname,0.0
740,Aitken,proper_name_surname,0.001
741,Aitkin,proper_name_surname,0.0
742,Aitkins,proper_name_surname,0.0
743,Aiton,proper_name_surname,0.0
744,Aiu,proper_name_surname,0.0
745,Aiudi,proper_name_surname,0.0
746,Aiuto,proper_name_surname,0.0
747,Aivao,proper_name_surname,0.0
748,Aiyer,proper_name_surname,0.0
749,Aja,proper_name_male,0.003
750,Ajani,proper_name_surname,0.0
751,Ajasin,proper_name_surname,0.0
752,Ajayi,proper_name_surname,0.0
753,Ajello,proper_name_surname,0.0
754,Ajoku,proper_name_surname,0.0
755,Ajose,proper_name_surname,0.0
756,Akahi,proper_name_surname,0.0
757,Akal,proper_name_surname,0.0
758,Akamine,proper_name_surname,0.0
759,Akamiro,proper_name_surname,0.0
760,Akana,proper_name_surname,0.0
761,Akande,proper_name_surname,0.0
762,Akapo,proper_name_surname,0.0
763,Akard,proper_name_surname,0.0
764,Akau,proper_name_surname,0.0
765,Akawanzie,proper_name_surname,0.0
766,Akbar,proper_name_surname,0.001
767,Akbari,proper_name_surname,0.0
768,Ake,proper_name_surname,0.001
769,Akel,proper_name_surname,0.0
770,Akemon,proper_name_surname,0.0
771,Aken,proper_name_surname,0.0
772,Aker,proper_name_surname,0.001
773,Akerley,proper_name_surname,0.0
774,Akerman,proper_name_surname,0.0
775,Akers,proper_name_surname,0.011
776,Akerson,proper_name_surname,0.0
777,Akery,proper_name_surname,0.0
778,Akes,proper_name_surname,0.0
779,Akey,proper_name_surname,0.0
780,Akhand,proper_name_surname,0.0
781,Akhavan,proper_name_surname,0.0
782,Akhtar,proper_name_surname,0.0
783,Aki,proper_name_surname,0.0
784,Akiereisen,proper_name_surname,0.0
785,Akiko,proper_name_male,0.002
786,Akilah,proper_name_male,0.001
787,Akim,proper_name_surname,0.0
788,Akima,proper_name_surname,0.0
789,Akimseu,proper_name_surname,0.0
790,Akin,proper_name_surname,0.003
791,Akinrefon,proper_name_surname,0.0
792,Akins,proper_name_surname,0.008
793,Akinyooye,proper_name_surname,0.0
794,Akiona,proper_name_surname,0.0
795,Akiyama,proper_name_surname,0.0
796,Akkerman,proper_name_surname,0.0
797,Akles,proper_name_surname,0.0
798,Akley,proper_name_surname,0.0
799,Akmal,proper_name_surname,0.0
800,Ako,proper_name_surname,0.0
801,Akoni,proper_name_surname,0.0
802,Akpan,proper_name_surname,0.0
803,Akram,proper_name_surname,0.0
804,Akre,proper_name_surname,0.0
805,Akridge,proper_name_surname,0.001
806,Akright,proper_name_surname,0.0
807,Aksamit,proper_name_surname,0.0
808,Aksoy,proper_name_surname,0.0
809,Akuchie,proper_name_surname,0.0
810,Akuna,proper_name_surname,0.0
811,Akwei,proper_name_surname,0.0
812,Al,proper_name_male,0.023
813,Ala,proper_name_surname,0.0
814,Alacano,proper_name_surname,0.0
815,Alagna,proper_name_surname,0.0
816,Alai,proper_name_surname,0.0
817,Alaibilla,proper_name_surname,0.0
818,Alaimo,proper_name_surname,0.001
819,Alaina,proper_name_male,0.005
820,Alaine,proper_name_male,0.001
821,Alalem,proper_name_surname,0.0
822,Alam,proper_name_surname,0.001
823,Alambar,proper_name_surname,0.0
824,Alameda,proper_name_surname,0.001
825,Alameida,proper_name_surname,0.0
826,Alamia,proper_name_surname,0.0
827,Alamilla,proper_name_surname,0.0
828,Alamillo,proper_name_surname,0.0
829,Alamin,proper_name_surname,0.0
830,Alamo,proper_name_surname,0.001
831,Alamos,proper_name_surname,0.0
832,Alampi,proper_name_surname,0.0
833,Alan,proper_name_male,0.204
834,Alana,proper_name_male,0.012
835,Aland,proper_name_surname,0.0
836,Alane,proper_name_male,0.001
837,Alanis,proper_name_surname,0.002
838,Alaniz,proper_name_surname,0.005
839,Alanko,proper_name_surname,0.0
840,Alanna,proper_name_male,0.004
841,Alano,proper_name_surname,0.0
842,Alapai,proper_name_surname,0.0
843,Alar,proper_name_surname,0.0
844,Alarcon,proper_name_surname,0.003
845,Alarcone,proper_name_surname,0.0
846,Alarid,proper_name_surname,0.0
847,Alarie,proper_name_surname,0.0
848,Alario,proper_name_surname,0.0
849,Alas,proper_name_surname,0.0
850,Alatorre,proper_name_surname,0.001
851,Alatosse,proper_name_surname,0.0
852,Alattar,proper_name_surname,0.0
853,Alavi,proper_name_surname,0.0
854,Alawdi,proper_name_surname,0.0
855,Alaya,proper_name_surname,0.0
856,Alayna,proper_name_male,0.001
857,Alba,proper_name_male,0.009
858,Albach,proper_name_surname,0.0
859,Albair,proper_name_surname,0.0
860,Albaladejo,proper_name_surname,0.0
861,Alban,proper_name_surname,0.001
862,Albanese,proper_name_surname,0.002
863,Albanez,proper_name_surname,0.0
864,Albang,proper_name_surname,0.0
865,Albani,proper_name_surname,0.0
866,Albano,proper_name_surname,0.001
867,Albany,proper_name_surname,0.0
868,Albarado,proper_name_surname,0.001
869,Albarazi,proper_name_surname,0.0
870,Albares,proper_name_surname,0.0
871,Albarez,proper_name_surname,0.0
872,Albarracin,proper_name_surname,0.0
873,Albarran,proper_name_surname,0.001
874,Albaugh,proper_name_surname,0.001
875,Albe,proper_name_surname,0.0
876,Albea,proper_name_surname,0.0
877,Albee,proper_name_surname,0.001
878,Albelo,proper_name_surname,0.0
879,Alben,proper_name_surname,0.0
880,Alber,proper_name_surname,0.001
881,Alberda,proper_name_surname,0.0
882,Alberding,proper_name_surname,0.0
883,Alberg,proper_name_surname,0.0
884,Albergotti,proper_name_surname,0.0
885,Alberico,proper_name_surname,0.0
886,Albero,proper_name_surname,0.0
887,Alberro,proper_name_surname,0.0
888,Alberry,proper_name_surname,0.0
889,Albers,proper_name_surname,0.004
890,Alberson,proper_name_surname,0.0
891,Albert,proper_name_male,0.314
892,Alberta,proper_name_male,0.052
893,Albertha,proper_name_male,0.003
894,Alberthal,proper_name_surname,0.0
895,Alberti,proper_name_surname,0.0
896,Albertina,proper_name_male,0.002
897,Albertine,proper_name_male,0.003
898,Albertini,proper_name_surname,0.0
899,Alberto,proper_name_male,0.053
900,Alberts,proper_name_surname,0.002
901,Albertsen,proper_name_surname,0.0
902,Albertson,proper_name_surname,0.004
903,Alberty,proper_name_surname,0.001
904,Albery,proper_name_surname,0.0
905,Albin,proper_name_surname,0.001
906,Albina,proper_name_male,0.004
907,Albini,proper_name_surname,0.0
908,Albino,proper_name_surname,0.001
909,Albiston,proper_name_surname,0.0
910,Albor,proper_name_surname,0.0
911,Alborn,proper_name_surname,0.0
912,Albornoz,proper_name_surname,0.0
913,Albracht,proper_name_surname,0.0
914,Albrashi,proper_name_surname,0.0
915,Albrecht,proper_name_surname,0.006
916,Albrekht,proper_name_surname,0.0
917,Albright,proper_name_surname,0.009
918,Albriton,proper_name_surname,0.0
919,Albrittain,proper_name_surname,0.0
920,Albritton,proper_name_surname,0.002
921,Albro,proper_name_surname,0.001
922,Albrough,proper_name_surname,0.0
923,Albu,proper_name_surname,0.0
924,Albury,proper_name_surname,0.001
925,Albus,proper_name_surname,0.0
926,Alby,proper_name_surname,0.0
927,Alcaide,proper_name_surname,0.0
928,Alcala,proper_name_surname,0.003
929,Alcalde,proper_name_surname,0.0
930,Alcantar,proper_name_surname,0.002
931,Alcantara,proper_name_surname,0.002
932,Alcantas,proper_name_surname,0.0
933,Alcaoa,proper_name_surname,0.0
934,Alcaraz,proper_name_surname,0.002
935,Alcazar,proper_name_surname,0.001
936,Alce,proper_name_surname,0.0
937,Alcide,proper_name_surname,0.0
938,Alcina,proper_name_surname,0.0
939,Alcine,proper_name_surname,0.0
940,Alcini,proper_name_surname,0.0
941,Alcivar,proper_name_surname,0.0
942,Alcocer,proper_name_surname,0.001
943,Alcock,proper_name_surname,0.001
944,Alcombright,proper_name_surname,0.0
945,Alcon,proper_name_surname,0.0
946,Alconcel,proper_name_surname,0.0
947,Alcorn,proper_name_surname,0.003
948,Alcorta,proper_name_surname,0.0
949,Alcoser,proper_name_surname,0.0
950,Alcosiba,proper_name_surname,0.0
951,Alcott,proper_name_surname,0.001
952,Alda,proper_name_male,0.004
953,Aldaba,proper_name_surname,0.0
954,Aldaco,proper_name_surname,0.001
955,Aldama,proper_name_surname,0.0
956,Aldana,proper_name_surname,0.001
957,Aldapa,proper_name_surname,0.0
958,Aldape,proper_name_surname,0.0
959,Aldarondo,proper_name_surname,0.0
960,Aldas,proper_name_surname,0.0
961,Aldava,proper_name_surname,0.0
962,Alday,proper_name_surname,0.001
963,Aldaz,proper_name_surname,0.0
964,Aldecoa,proper_name_surname,0.0
965,Alden,proper_name_male,0.006
966,Alder,proper_name_surname,0.001
967,Alderete,proper_name_surname,0.001
968,Alderfer,proper_name_surname,0.0
969,Alderink,proper_name_surname,0.0
970,Alderman,proper_name_surname,0.004
971,Alderson,proper_name_surname,0.002
972,Alderton,proper_name_surname,0.0
973,Aldi,proper_name_surname,0.0
974,Aldinger,proper_name_surname,0.0
975,Aldo,proper_name_male,0.007
976,Aldonza,proper_name_surname,0.0
977,Aldous,proper_name_surname,0.0
978,Aldred,proper_name_surname,0.0
979,Aldredge,proper_name_surname,0.0
980,Aldrege,proper_name_surname,0.0
981,Aldrete,proper_name_surname,0.0
982,Aldrich,proper_name_surname,0.007
983,Aldridge,proper_name_surname,0.009
984,Aldrige,proper_name_surname,0.0
985,Aldrow,proper_name_surname,0.0
986,Aldworth,proper_name_surname,0.0
987,Alea,proper_name_surname,0.0
988,Alease,proper_name_male,0.001
989,Alec,proper_name_male,0.006
990,Alecca,proper_name_surname,0.0
991,Alecia,proper_name_male,0.007
992,Aleem,proper_name_surname,0.0
993,Aleen,proper_name_male,0.001
994,Aleff,proper_name_surname,0.0
995,Alegar,proper_name_surname,0.0
996,Alegi,proper_name_surname,0.0
997,Alegre,proper_name_surname,0.0
998,Alegria,proper_name_surname,0.001
999,Aleida,proper_name_male,0.002
1000,Aleisha,proper_name_male,0.001
1001,Aleizar,proper_name_surname,0.0
1002,Alejandra,proper_name_male,0.012
1003,Alejandre,proper_name_surname,0.001
1004,Alejandrez,proper_name_surname,0.0
1005,Alejandrina,proper_name_male,0.002
1006,Alejandro,proper_name_male,0.043
1007,Alejo,proper_name_surname,0.001
1008,Alejos,proper_name_surname,0.001
1009,Alekna,proper_name_surname,0.0
1010,Aleksey,proper_name_surname,0.0
1011,Aleman,proper_name_surname,0.004
1012,Alemany,proper_name_surname,0.0
1013,Alen,proper_name_surname,0.0
1014,Alena,proper_name_male,0.003
1015,Alene,proper_name_male,0.007
1016,Aleo,proper_name_surname,0.0
1017,Alepin,proper_name_surname,0.0
1018,Alequin,proper_name_surname,0.0
1019,Aler,proper_name_surname,0.0
1020,Alers,proper_name_surname,0.001
1021,Alert,proper_name_surname,0.0
1022,Alerte,proper_name_surname,0.0
1023,Ales,proper_name_surname,0.0
1024,Alesci,proper_name_surname,0.0
1025,Alescio,proper_name_surname,0.0
1026,Alesha,proper_name_male,0.004
1027,Aleshia,proper_name_male,0.001
1028,Aleshire,proper_name_surname,0.001
1029,Alesi,proper_name_surname,0.0
1030,Alesia,proper_name_male,0.004
1031,Alesna,proper_name_surname,0.0
1032,Alessandra,proper_name_male,0.001
1033,Alessandrini,proper_name_surname,0.0
1034,Alessandro,proper_name_surname,0.0
1035,Alessandroni,proper_name_surname,0.0
1036,Alesse,proper_name_surname,0.0
1037,Alessi,proper_name_surname,0.001
1038,Alessio,proper_name_surname,0.0
1039,Aleta,proper_name_male,0.004
1040,Aletha,proper_name_male,0.006
1041,Alethea,proper_name_male,0.003
1042,Alethia,proper_name_male,0.002
1043,Alevedo,proper_name_surname,0.0
1044,Alevras,proper_name_surname,0.0
1045,Alewine,proper_name_surname,0.0
1046,Alex,proper_name_male,0.115
1047,Alexa,proper_name_male,0.006
1048,Alexader,proper_name_surname,0.0
1049,Alexaki,proper_name_surname,0.0
1050,Alexakis,proper_name_surname,0.0
1051,Alexander,proper_name_surname,0.085
1052,Alexanders,proper_name_surname,0.0
1053,Alexandra,proper_name_male,0.039
1054,Alexandre,proper_name_surname,0.001
1055,Alexandria,proper_name_male,0.014
1056,Alexandropoul,proper_name_surname,0.0
1057,Alexanian,proper_name_surname,0.0
1058,Alexender,proper_name_surname,0.0
1059,Alexia,proper_name_male,0.003
1060,Alexidor,proper_name_surname,0.0
1061,Alexion,proper_name_surname,0.0
1062,Alexiou,proper_name_surname,0.0
1063,Alexis,proper_name_male,0.03
1064,Alexnder,proper_name_surname,0.0
1065,Alexopoulos,proper_name_surname,0.0
1066,Alexy,proper_name_surname,0.0
1067,Alexzander,proper_name_surname,0.0
1068,Aley,proper_name_surname,0.0
1069,Aleyandrez,proper_name_surname,0.0
1070,Alf,proper_name_surname,0.0
1071,Alfandre,proper_name_surname,0.0
1072,Alfano,proper_name_surname,0.001
1073,Alfaro,proper_name_surname,0.007
1074,Alfera,proper_name_surname,0.0
1075,Alferez,proper_name_surname,0.0
1076,Alfero,proper_name_surname,0.0
1077,Alff,proper_name_surname,0.0
1078,Alfieri,proper_name_surname,0.0
1079,Alfiero,proper_name_surname,0.0
1080,Alfisi,proper_name_surname,0.0
1081,Alfonsi,proper_name_surname,0.0
1082,Alfonso,proper_name_male,0.038
1083,Alfonzo,proper_name_male,0.006
1084,Alford,proper_name_surname,0.013
1085,Alfred,proper_name_male,0.162
1086,Alfreda,proper_name_male,0.009
1087,Alfredia,proper_name_male,0.001
1088,Alfredo,proper_name_male,0.054
1089,Alfreds,proper_name_surname,0.0
1090,Alfrey,proper_name_surname,0.0
1091,Alfson,proper_name_surname,0.0
1092,Algarin,proper_name_surname,0.001
1093,Alge,proper_name_surname,0.0
1094,Algee,proper_name_surname,0.0
1095,Algeo,proper_name_surname,0.0
1096,Alger,proper_name_surname,0.003
1097,Alghamdi,proper_name_surname,0.0
1098,Algien,proper_name_surname,0.0
1099,Algier,proper_name_surname,0.0
1100,Algire,proper_name_surname,0.0
1101,Algood,proper_name_surname,0.0
1102,Alguire,proper_name_surname,0.0
1103,Alhaddad,proper_name_surname,0.0
1104,Alhambra,proper_name_surname,0.0
1105,Alhameed,proper_name_surname,0.0
1106,Alhusseini,proper_name_surname,0.0
1107,Ali,proper_name_male,0.012
1108,Alia,proper_name_male,0.002
1109,Aliaga,proper_name_surname,0.0
1110,Aliano,proper_name_surname,0.0
1111,Alias,proper_name_surname,0.0
1112,Aliberti,proper_name_surname,0.0
1113,Alibozek,proper_name_surname,0.0
1114,Alica,proper_name_male,0.002
1115,Alicandro,proper_name_surname,0.0
1116,Alice,proper_name_male,0.357
1117,Alicea,proper_name_surname,0.004
1118,Alicer,proper_name_surname,0.0
1119,Alicia,proper_name_male,0.146
1120,Alicuben,proper_name_surname,0.0
1121,Alida,proper_name_male,0.003
1122,Alie,proper_name_surname,0.0
1123,Alier,proper_name_surname,0.0
1124,Aliff,proper_name_surname,0.001
1125,Alig,proper_name_surname,0.0
1126,Alim,proper_name_surname,0.0
1127,Aliment,proper_name_surname,0.0
1128,Alimento,proper_name_surname,0.0
1129,Alimo,proper_name_surname,0.0
1130,Alina,proper_name_male,0.006
1131,Aline,proper_name_male,0.011
1132,Alioto,proper_name_surname,0.0
1133,Aliotta,proper_name_surname,0.0
1134,Alipio,proper_name_surname,0.0
1135,Alire,proper_name_surname,0.0
1136,Alires,proper_name_surname,0.0
1137,Alirez,proper_name_surname,0.0
1138,Alisa,proper_name_male,0.02
1139,Alisauskas,proper_name_surname,0.0
1140,Alise,proper_name_male,0.002
1141,Alisha,proper_name_male,0.027
1142,Alishia,proper_name_male,0.002
1143,Alisia,proper_name_male,0.002
1144,Alison,proper_name_male,0.05
1145,Alissa,proper_name_male,0.011
1146,Alita,proper_name_male,0.001
1147,Alix,proper_name_male,0.002
1148,Aliza,proper_name_male,0.002
1149,Alizadeh,proper_name_surname,0.0
1150,Aljemal,proper_name_surname,0.0
1151,Alkana,proper_name_surname,0.0
1152,Alkbsh,proper_name_surname,0.0
1153,Alkema,proper_name_surname,0.0
1154,Alken,proper_name_surname,0.0
1155,Alkins,proper_name_surname,0.0
1156,Alkire,proper_name_surname,0.001
1157,All,proper_name_surname,0.0
1158,Alla,proper_name_male,0.002
1159,Allaband,proper_name_surname,0.0
1160,Allabaugh,proper_name_surname,0.0
1161,Allah,proper_name_surname,0.0
1162,Allain,proper_name_surname,0.001
1163,Allaire,proper_name_surname,0.001
1164,Allam,proper_name_surname,0.0
1165,Allaman,proper_name_surname,0.0
1166,Allamon,proper_name_surname,0.0
1167,Allamong,proper_name_surname,0.0
1168,Allan,proper_name_male,0.061
1169,Allanson,proper_name_surname,0.0
1170,Allara,proper_name_surname,0.0
1171,Allard,proper_name_surname,0.005
1172,Allateef,proper_name_surname,0.0
1173,Allaway,proper_name_surname,0.0
1174,Allbee,proper_name_surname,0.0
1175,Allbert,proper_name_surname,0.0
1176,Allbones,proper_name_surname,0.0
1177,Allbright,proper_name_surname,0.001
1178,Allbritten,proper_name_surname,0.0
1179,Allbritton,proper_name_surname,0.001
1180,Allcock,proper_name_surname,0.0
1181,Allcorn,proper_name_surname,0.0
1182,Allday,proper_name_surname,0.0
1183,Allder,proper_name_surname,0.0
1184,Alldredge,proper_name_surname,0.001
1185,Allebach,proper_name_surname,0.0
1186,Allee,proper_name_surname,0.001
1187,Alleen,proper_name_male,0.001
1188,Allegood,proper_name_surname,0.0
1189,Allegra,proper_name_male,0.002
1190,Allegre,proper_name_surname,0.0
1191,Allegretta,proper_name_surname,0.0
1192,Allegretti,proper_name_surname,0.0
1193,Allegrini,proper_name_surname,0.0
1194,Allegrucci,proper_name_surname,0.0
1195,Alleman,proper_name_surname,0.002
1196,Allemand,proper_name_surname,0.0
1197,Allemond,proper_name_surname,0.0
1198,Allen,proper_name_surname,0.199
1199,Allena,proper_name_male,0.001
1200,Allenbach,proper_name_surname,0.0
1201,Allenbaugh,proper_name_surname,0.0
1202,Allenbrand,proper_name_surname,0.0
1203,Allende,proper_name_surname,0.0
1204,Allender,proper_name_surname,0.001
1205,Allendorf,proper_name_surname,0.0
1206,Allene,proper_name_male,0.008
1207,Allenson,proper_name_surname,0.0
1208,Allensworth,proper_name_surname,0.0
1209,Aller,proper_name_surname,0.0
1210,Allerman,proper_name_surname,0.0
1211,Allers,proper_name_surname,0.0
1212,Allerton,proper_name_surname,0.0
1213,Alleruzzo,proper_name_surname,0.0
1214,Allery,proper_name_surname,0.0
1215,Alles,proper_name_surname,0.0
1216,Alleshouse,proper_name_surname,0.0
1217,Allessi,proper_name_surname,0.0
1218,Allessio,proper_name_surname,0.0
1219,Alleva,proper_name_surname,0.0
1220,Allevato,proper_name_surname,0.0
1221,Allex,proper_name_surname,0.0
1222,Alley,proper_name_surname,0.006
1223,Alleyne,proper_name_surname,0.002
1224,Allford,proper_name_surname,0.0
1225,Allgaeuer,proper_name_surname,0.0
1226,Allgaier,proper_name_surname,0.0
1227,Allgeier,proper_name_surname,0.0
1228,Allgeyer,proper_name_surname,0.0
1229,Allgier,proper_name_surname,0.0
1230,Allgire,proper_name_surname,0.0
1231,Allgood,proper_name_surname,0.002
1232,Allhands,proper_name_surname,0.0
1233,Alli,proper_name_surname,0.0
1234,Alliance,proper_name_surname,0.0
1235,Allie,proper_name_male,0.013
1236,Alligood,proper_name_surname,0.001
1237,Alliman,proper_name_surname,0.0
1238,Allin,proper_name_surname,0.0
1239,Allinder,proper_name_surname,0.0
1240,Alline,proper_name_male,0.002
1241,Alling,proper_name_surname,0.001
1242,Allinger,proper_name_surname,0.0
1243,Allington,proper_name_surname,0.0
1244,Allio,proper_name_surname,0.0
1245,Allis,proper_name_surname,0.001
1246,Allison,proper_name_male,0.092
1247,Alliston,proper_name_surname,0.0
1248,Allman,proper_name_surname,0.003
1249,Allmand,proper_name_surname,0.0
1250,Allmon,proper_name_surname,0.001
1251,Allmond,proper_name_surname,0.0
1252,Allnutt,proper_name_surname,0.0
1253,Allocca,proper_name_surname,0.0
1254,Allocco,proper_name_surname,0.0
1255,Allon,proper_name_surname,0.0
1256,Allor,proper_name_surname,0.0
1257,Alloway,proper_name_surname,0.001
1258,Allphin,proper_name_surname,0.0
1259,Allred,proper_name_surname,0.007
